#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
1250.46,1249.64,1250.36,1249.54,-16.84,16.84,-26.41,26.41
1250.46,1249.64,1250.36,1249.54,-16.71,16.71,-26.34,26.34
1250.46,1249.64,1250.36,1249.54,-16.59,16.59,-26.34,26.34
1250.46,1249.64,1250.36,1249.54,-16.59,16.59,-26.41,26.41
1250.46,1249.64,1250.36,1249.54,-16.59,16.59,-26.53,26.53
1250.46,1249.64,1250.36,1249.54,-16.71,16.71,-26.59,26.59
1250.47,1249.64,1250.36,1249.53,-16.90,16.90,-26.72,26.72
1250.47,1249.64,1250.36,1249.53,-17.02,17.02,-26.84,26.84
1250.47,1249.64,1250.36,1249.53,-17.09,17.09,-27.03,27.03
1250.47,1249.64,1250.36,1249.53,-17.15,17.15,-27.22,27.22
1250.47,1249.64,1250.36,1249.53,-17.21,17.21,-27.22,27.22
1250.47,1249.64,1250.36,1249.53,-17.27,17.27,-27.22,27.22
1250.47,1249.64,1250.36,1249.53,-17.27,17.27,-27.22,27.22
1250.47,1249.64,1250.36,1249.53,-17.27,17.27,-27.22,27.22
1250.46,1249.64,1250.36,1249.54,-17.15,17.15,-27.16,27.16
1250.46,1249.64,1250.36,1249.54,-17.09,17.09,-27.09,27.09
1250.46,1249.64,1250.36,1249.54,-17.02,17.02,-26.97,26.97
1250.46,1249.64,1250.36,1249.54,-16.96,16.96,-26.78,26.78
1250.46,1249.64,1250.36,1249.54,-16.84,16.84,-26.59,26.59
1250.46,1249.64,1250.36,1249.54,-16.71,16.71,-26.41,26.41
1250.46,1249.64,1250.36,1249.54,-16.59,16.59,-26.22,26.22
1250.46,1249.64,1250.36,1249.54,-16.46,16.46,-26.09,26.09
1250.46,1249.64,1250.36,1249.54,-16.40,16.40,-25.91,25.91
1250.46,1249.64,1250.36,1249.54,-16.34,16.34,-25.84,25.84
1250.46,1249.64,1250.36,1249.54,-16.34,16.34,-25.72,25.72
1250.46,1249.64,1250.36,1249.54,-16.27,16.27,-25.66,25.66
1250.46,1249.64,1250.36,1249.54,-16.27,16.27,-25.59,25.59
1250.46,1249.64,1250.36,1249.54,-16.21,16.21,-25.53,25.53
1250.46,1249.64,1250.36,1249.54,-16.27,16.27,-25.47,25.47
1250.46,1249.64,1250.36,1249.54,-16.21,16.21,-25.41,25.41
1250.46,1249.64,1250.36,1249.54,-16.15,16.15,-25.47,25.47
1250.46,1249.64,1250.36,1249.54,-16.09,16.09,-25.47,25.47
1250.46,1249.64,1250.36,1249.54,-16.09,16.09,-25.47,25.47
1250.46,1249.64,1250.36,1249.54,-16.15,16.15,-25.47,25.47
1250.46,1249.64,1250.36,1249.54,-16.15,16.15,-25.47,25.47
1250.46,1249.64,1250.36,1249.54,-16.15,16.15,-25.53,25.53
1250.46,1249.64,1250.36,1249.54,-16.15,16.15,-25.59,25.59
1250.46,1249.64,1250.36,1249.54,-16.27,16.27,-25.66,25.66
1250.46,1249.64,1250.36,1249.54,-16.40,16.40,-25.78,25.78
1250.46,1249.64,1250.36,1249.54,-16.46,16.46,-25.91,25.91
1250.46,1249.64,1250.36,1249.54,-16.40,16.40,-25.84,25.84
1250.46,1249.64,1250.36,1249.54,-16.27,16.27,-25.78,25.78
1250.46,1249.64,1250.36,1249.54,-16.21,16.21,-25.72,25.72
1250.46,1249.64,1250.36,1249.54,-16.34,16.34,-25.78,25.78
1250.46,1249.64,1250.36,1249.54,-16.34,16.34,-25.91,25.91
1250.46,1249.64,1250.36,1249.54,-16.27,16.27,-25.78,25.78
1250.46,1249.64,1250.36,1249.54,-15.77,15.77,-24.97,24.97
1250.46,1249.64,1250.36,1249.54,-14.96,14.96,-23.66,23.66
1250.46,1249.64,1250.36,1249.54,-13.96,13.96,-21.97,21.97
1250.46,1249.64,1250.36,1249.54,-12.77,12.77,-19.97,19.97
1250.46,1249.64,1250.36,1249.54,-11.46,11.46,-17.78,17.78
1250.46,1249.64,1250.36,1249.54,-10.46,10.46,-16.09,16.09
1250.45,1249.64,1250.36,1249.55,-9.46,9.46,-14.66,14.66
1250.45,1249.64,1250.36,1249.55,-8.59,8.59,-13.28,13.28
1250.45,1249.64,1250.36,1249.55,-7.84,7.84,-12.09,12.09
